random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
397879,"TYRONE {jokingly but with an undercurrent of resentment) . a secret confab they don’t want me to hear, I suppose. I’ll bet they’re cooking up some new scheme to touch the Old ",Man. ,"{She u silent on this, keeping her head turned toward their voices. Her hands appear on the table top, moving restlessly. He lights his agar and sits down in the rocker at right of table, which is his chair, and puffs contentedly.) ","There’s nothing hke the first afierbreakfast dgar, if it’s a good one, and this new lot have the nght mellow flavour. ","I see — {Hurriedly ) Well, you’ll explain aU about it when you see him this afternoon Yes, he’ll be in without fail ","They’re a great bargain, too. I got them dead cheap. It was McGuire put me on to them. ",2
537159,Man. ,"{She u silent on this, keeping her head turned toward their voices. Her hands appear on the table top, moving restlessly. He lights his agar and sits down in the rocker at right of table, which is his chair, and puffs contentedly.) ","There’s nothing hke the first afierbreakfast dgar, if it’s a good one, and this new lot have the nght mellow flavour. ","They’re a great bargain, too. I got them dead cheap. It was McGuire put me on to them. ",{She adds nervously.) A summer cold makes anyone irritable. ,MARY {a tnfle aadly). I hope he didn’t put you on to any new piece of property at the same time. His real estate bargains don’t work out so well. ,2
441099,"{She u silent on this, keeping her head turned toward their voices. Her hands appear on the table top, moving restlessly. He lights his agar and sits down in the rocker at right of table, which is his chair, and puffs contentedly.) ","There’s nothing hke the first afierbreakfast dgar, if it’s a good one, and this new lot have the nght mellow flavour. ","They’re a great bargain, too. I got them dead cheap. It was McGuire put me on to them. ",MARY {a tnfle aadly). I hope he didn’t put you on to any new piece of property at the same time. His real estate bargains don’t work out so well. ,"{Then, resentfallj ) Anyway it’s true You did the same dung with me. I can remember that tcaspoonful of booze every time I woke up with a mghtmare. ","TYRONE {defensively). I wouldn’t say that, Mary. After all, he was the one who advised me to buy that place on ",2
390765,"There’s nothing hke the first afierbreakfast dgar, if it’s a good one, and this new lot have the nght mellow flavour. ","They’re a great bargain, too. I got them dead cheap. It was McGuire put me on to them. ",MARY {a tnfle aadly). I hope he didn’t put you on to any new piece of property at the same time. His real estate bargains don’t work out so well. ,"TYRONE {defensively). I wouldn’t say that, Mary. After all, he was the one who advised me to buy that place on ",TYRONE {mth bitter sadness). Are you back with Eugene now? Can’t you let our dead baby rest in peace'^ ,Chestnut Street and I made a quick turnover on it for a fine profit. ,2
408572,"They’re a great bargain, too. I got them dead cheap. It was McGuire put me on to them. ",MARY {a tnfle aadly). I hope he didn’t put you on to any new piece of property at the same time. His real estate bargains don’t work out so well. ,"TYRONE {defensively). I wouldn’t say that, Mary. After all, he was the one who advised me to buy that place on ",Chestnut Street and I made a quick turnover on it for a fine profit. ,"I’ve got left. But I didn’t mean to tell you that last stuff — go that fcir back. Don’t know what made me. What I wanted to say is, I’d hke to see you become the greatest success in the world. But you’d better be on your guard. ","MARY {smiles now with teasing affection). I know. The famous one stroke of good luck. I’m sure McGuire never dreamed — ( Then she pais his hand.) Never mind, James ",2
800861,MARY {a tnfle aadly). I hope he didn’t put you on to any new piece of property at the same time. His real estate bargains don’t work out so well. ,"TYRONE {defensively). I wouldn’t say that, Mary. After all, he was the one who advised me to buy that place on ",Chestnut Street and I made a quick turnover on it for a fine profit. ,"MARY {smiles now with teasing affection). I know. The famous one stroke of good luck. I’m sure McGuire never dreamed — ( Then she pais his hand.) Never mind, James ",TYRONE {with another warning glance at Jamie — easily) . All ,I know it’s a waste of breath trymg to convmce you you’re not a cunmng realestate speciflator. ,2
601630,"TYRONE {defensively). I wouldn’t say that, Mary. After all, he was the one who advised me to buy that place on ",Chestnut Street and I made a quick turnover on it for a fine profit. ,"MARY {smiles now with teasing affection). I know. The famous one stroke of good luck. I’m sure McGuire never dreamed — ( Then she pais his hand.) Never mind, James ",I know it’s a waste of breath trymg to convmce you you’re not a cunmng realestate speciflator. ,"TYRONE {huffily). I’ve no such idea. But land is land, and It’s safer thzin the stocks and bonds of Wall Street swmdlers {Then placaiingly.) But let’s not argue about busmess this early in the mommg. ","{Hts son looks at him, for the first time with an understanding sympatf^. It is as if sudden^ a deep bond of common feeling existed between them in which their antagonisms could be forgotten.) ",1
611918,Chestnut Street and I made a quick turnover on it for a fine profit. ,"MARY {smiles now with teasing affection). I know. The famous one stroke of good luck. I’m sure McGuire never dreamed — ( Then she pais his hand.) Never mind, James ",I know it’s a waste of breath trymg to convmce you you’re not a cunmng realestate speciflator. ,"TYRONE {huffily). I’ve no such idea. But land is land, and It’s safer thzin the stocks and bonds of Wall Street swmdlers {Then placaiingly.) But let’s not argue about busmess this early in the mommg. ",(.4 pause. The boys' voices are again heard and one of them has a fit of coughing. Mary listens worriedly. ,EDMUND. Out on the porch. ,1
850262,"MARY {smiles now with teasing affection). I know. The famous one stroke of good luck. I’m sure McGuire never dreamed — ( Then she pais his hand.) Never mind, James ",I know it’s a waste of breath trymg to convmce you you’re not a cunmng realestate speciflator. ,"TYRONE {huffily). I’ve no such idea. But land is land, and It’s safer thzin the stocks and bonds of Wall Street swmdlers {Then placaiingly.) But let’s not argue about busmess this early in the mommg. ",(.4 pause. The boys' voices are again heard and one of them has a fit of coughing. Mary listens worriedly. ,Her fingers play nervously on the table top.) ,"A dollar was worth so much then. And once you’ve learned a lesson, it’s hard to unlearn it. You have to look for bargains. If I took this state farm sanatorium for a good bargain, you’ll have to forgive me. The doctors did tell me it’s a good place. You must believe that, Edmund. ",1
547433,I know it’s a waste of breath trymg to convmce you you’re not a cunmng realestate speciflator. ,"TYRONE {huffily). I’ve no such idea. But land is land, and It’s safer thzin the stocks and bonds of Wall Street swmdlers {Then placaiingly.) But let’s not argue about busmess this early in the mommg. ",(.4 pause. The boys' voices are again heard and one of them has a fit of coughing. Mary listens worriedly. ,Her fingers play nervously on the table top.) ,"Loms {Then with nervous irritation.) WeU, if you’re gomg to work on the hedge why don’t you go^ {Hastily ) I mean, take advantage of the sunshine before the fog comes back. {Strangely, as f talking aloud to herself.) Because I know It will. {Suddenly she ts selfconsciously aware that they are both staring fixedly at her — flumedly, raising her hands) Or I should say, the rheumatism in my hands knows. It’s a better weather prophet than you are, ",".jMLRY. James, it’s Edmund you ought to scold for not eating enough. He hardly touched anything except cofiee. ",2
