random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
913386,I mean--and give you your full health back.,ROBERT. (_a trifle impatiently_) All of you seem to keep harping on my,health. You were so used to seeing me lying around the house in the old,days that you never will get over the notion that I’m a chronic invalid.,You don’t realize how I’ve bucked up in the past few years. If I had no,pigeon-hole and retreats swiftly to her chair with it. She opens the,1
422105,ROBERT. (_a trifle impatiently_) All of you seem to keep harping on my,health. You were so used to seeing me lying around the house in the old,days that you never will get over the notion that I’m a chronic invalid.,You don’t realize how I’ve bucked up in the past few years. If I had no,realize that you’ve got your own angle of looking at things.,"other excuse for going on Uncle Dick’s ship but just my health, I’d stay",2
777005,health. You were so used to seeing me lying around the house in the old,days that you never will get over the notion that I’m a chronic invalid.,You don’t realize how I’ve bucked up in the past few years. If I had no,"other excuse for going on Uncle Dick’s ship but just my health, I’d stay",right here and start in plowing.,RUTH. (_scornfully_) Bad luck!,1
768392,days that you never will get over the notion that I’m a chronic invalid.,You don’t realize how I’ve bucked up in the past few years. If I had no,"other excuse for going on Uncle Dick’s ship but just my health, I’d stay",right here and start in plowing.,ANDREW. Can’t be done. Farming ain’t your nature. There’s all the,in a kid as Rob is! He just watches every move she makes. And I don’t,1
547954,You don’t realize how I’ve bucked up in the past few years. If I had no,"other excuse for going on Uncle Dick’s ship but just my health, I’d stay",right here and start in plowing.,ANDREW. Can’t be done. Farming ain’t your nature. There’s all the,"difference shown in just the way us two feel about the farm. You--well,","SCOTT. You ain’t got so much time, Andy. To make sure you’d best leave",1
404453,"other excuse for going on Uncle Dick’s ship but just my health, I’d stay",right here and start in plowing.,ANDREW. Can’t be done. Farming ain’t your nature. There’s all the,"difference shown in just the way us two feel about the farm. You--well,","you like the home part of it, I expect; but as a place to work and grow",RUTH. (_spitefully_) Work you’ll never get done by reading books all the,1
512733,right here and start in plowing.,ANDREW. Can’t be done. Farming ain’t your nature. There’s all the,"difference shown in just the way us two feel about the farm. You--well,","you like the home part of it, I expect; but as a place to work and grow","long as they’ve got health, and ain’t rendered helpless like me--(_She","things, you hate it. Ain’t that right?",2
439286,ANDREW. Can’t be done. Farming ain’t your nature. There’s all the,"difference shown in just the way us two feel about the farm. You--well,","you like the home part of it, I expect; but as a place to work and grow","things, you hate it. Ain’t that right?","ROBERT. Yes, I suppose it is. For you it’s different. You’re a Mayo","damp and cold. A heavy shawl is wrapped about her shoulders,",1
926580,"difference shown in just the way us two feel about the farm. You--well,","you like the home part of it, I expect; but as a place to work and grow","things, you hate it. Ain’t that right?","ROBERT. Yes, I suppose it is. For you it’s different. You’re a Mayo",MRS. MAYO. Robbie can’t.,through and through. You’re wedded to the soil. You’re as much a product,2
202301,"you like the home part of it, I expect; but as a place to work and grow","things, you hate it. Ain’t that right?","ROBERT. Yes, I suppose it is. For you it’s different. You’re a Mayo",through and through. You’re wedded to the soil. You’re as much a product,"of it as an ear of corn is, or a tree. Father is the same. This farm is","ROBERT. (_confusedly_) No---- never mind---- it doesn’t matter, it was",1
770742,"things, you hate it. Ain’t that right?","ROBERT. Yes, I suppose it is. For you it’s different. You’re a Mayo",through and through. You’re wedded to the soil. You’re as much a product,"of it as an ear of corn is, or a tree. Father is the same. This farm is","his life-work, and he’s happy in knowing that another Mayo, inspired by",yourself to jump at it. But don’t ask me to decide for you.,1
310980,"ROBERT. Yes, I suppose it is. For you it’s different. You’re a Mayo",through and through. You’re wedded to the soil. You’re as much a product,"of it as an ear of corn is, or a tree. Father is the same. This farm is","his life-work, and he’s happy in knowing that another Mayo, inspired by","the same love, will take up the work where he leaves off. I can",knows something. A specialist will tell you in a second that there’s,1
902496,through and through. You’re wedded to the soil. You’re as much a product,"of it as an ear of corn is, or a tree. Father is the same. This farm is","his life-work, and he’s happy in knowing that another Mayo, inspired by","the same love, will take up the work where he leaves off. I can",doin’ is just skulkin’ out o’ your rightful responsibility.,"understand your attitude, and Pa’s; and I think it’s wonderful and",2
119275,"of it as an ear of corn is, or a tree. Father is the same. This farm is","his life-work, and he’s happy in knowing that another Mayo, inspired by","the same love, will take up the work where he leaves off. I can","understand your attitude, and Pa’s; and I think it’s wonderful and","MARY. (_clinging to her father_) No, Dada!","sincere. But I--well, I’m not made that way.",2
746916,"his life-work, and he’s happy in knowing that another Mayo, inspired by","the same love, will take up the work where he leaves off. I can","understand your attitude, and Pa’s; and I think it’s wonderful and","sincere. But I--well, I’m not made that way.",end as I might have--if I’d had the courage--alone--in a ditch by the,"ANDREW. No, you ain’t; but when it comes to understanding, I guess I",2
452835,"the same love, will take up the work where he leaves off. I can","understand your attitude, and Pa’s; and I think it’s wonderful and","sincere. But I--well, I’m not made that way.","ANDREW. No, you ain’t; but when it comes to understanding, I guess I",realize that you’ve got your own angle of looking at things.,"it for a minute, Andy.",1
245695,"understand your attitude, and Pa’s; and I think it’s wonderful and","sincere. But I--well, I’m not made that way.","ANDREW. No, you ain’t; but when it comes to understanding, I guess I",realize that you’ve got your own angle of looking at things.,"Well, Andy’s bringing a specialist with him when he comes. That ought to","ROBERT. (_musingly_) I wonder if you do, really.",2
441691,"sincere. But I--well, I’m not made that way.","ANDREW. No, you ain’t; but when it comes to understanding, I guess I",realize that you’ve got your own angle of looking at things.,"ROBERT. (_musingly_) I wonder if you do, really.","ANDREW. (_confidently_) Sure I do. You’ve seen a bit of the world,",MAYO. (_he gulps convulsively and glares at_ ANDREW) You go--tomorrow,1
871200,"ANDREW. No, you ain’t; but when it comes to understanding, I guess I",realize that you’ve got your own angle of looking at things.,"ROBERT. (_musingly_) I wonder if you do, really.","ANDREW. (_confidently_) Sure I do. You’ve seen a bit of the world,","ANDREW. And I’ll tell Ruth, too, if I can get up the nerve. She must","enough to make the farm seem small, and you’ve got the itch to see it",2
661254,realize that you’ve got your own angle of looking at things.,"ROBERT. (_musingly_) I wonder if you do, really.","ANDREW. (_confidently_) Sure I do. You’ve seen a bit of the world,","enough to make the farm seem small, and you’ve got the itch to see it",MAYO. (_with a wink)_ Then there’s nothing to it but for you to get,all.,2
755796,"ROBERT. (_musingly_) I wonder if you do, really.","ANDREW. (_confidently_) Sure I do. You’ve seen a bit of the world,","enough to make the farm seem small, and you’ve got the itch to see it",all.,"ROBERT. It’s more than that, Andy.","weakly against it for support. His hair is long and unkempt, his face",1
36841,"ANDREW. (_confidently_) Sure I do. You’ve seen a bit of the world,","enough to make the farm seem small, and you’ve got the itch to see it",all.,"ROBERT. It’s more than that, Andy.",gaze_) I wonder if I ought to! You’ll promise not to be angry--whatever,"ANDREW. Oh, of course. I know you’re going to learn navigation, and all",2
646506,"enough to make the farm seem small, and you’ve got the itch to see it",all.,"ROBERT. It’s more than that, Andy.","ANDREW. Oh, of course. I know you’re going to learn navigation, and all","do you, James?","about a ship, so’s you can be an officer. That’s natural, too. There’s",2
571236,all.,"ROBERT. It’s more than that, Andy.","ANDREW. Oh, of course. I know you’re going to learn navigation, and all","about a ship, so’s you can be an officer. That’s natural, too. There’s","fair pay in it, I expect, when you consider that you’ve always got a",happy you’re not going!,1
14612,"ROBERT. It’s more than that, Andy.","ANDREW. Oh, of course. I know you’re going to learn navigation, and all","about a ship, so’s you can be an officer. That’s natural, too. There’s","fair pay in it, I expect, when you consider that you’ve always got a",she relapses into dull indifference. She sits down in her chair and,"home and grub thrown in; and if you’re set on traveling, you can go",2
